Date,Plant_ID,Plant_Name,Machine_ID,Machine_Type,Product_Line,Shift,Production_Units,Production_Value,Target_Production,Availability,Performance,Quality_Rate,OEE,Order_ID,Order_Date,Order_Value,Order_Due_Date,Order_Status,Billing_Date,Payment_Date,Downtime_Minutes,Downtime_Hours,Downtime_Reason,MTBF,MTTR,Fulfillment_Status,Fulfillment_Days
2023-06-16,P05,Delhi,M023,Grinder,Exhaust,Morning,1058,415794,1119,85,91,96,62.57,,,,,,,,58,0.966666667,Tool Change,159,40,,
2023-06-16,P05,Delhi,M024,Press,Chassis,Morning,751,276368,867,96,93,97,86.12,,,,,,,,19,0.316666667,Quality Check,128,19,,
2023-06-16,P05,Delhi,M025,Lathe,Suspension,Night,1151,461551,1146,90,78,95,54.24,ORD7189,2023-06-09,272100,2023-06-18,Processing,,,53,0.883333333,Software Issue,140,17,Delayed,15
2023-06-17,P01,Pune,M001,Milling,Brakes,Night,1127,436149,1181,79,85,95,59.78,,,,,,,,29,0.483333333,Software Issue,190,27,,
2023-06-17,P01,Pune,M002,Drill,Exhaust,Night,809,288813,802,81,90,95,57.78,,,,,,,,43,0.716666667,Mechanical Failure,180,20,,
2023-06-17,P01,Pune,M003,Welder,Transmission,Morning,944,388928,1080,95,85,96,67.44,ORD7190,2023-06-14,461749,2023-06-20,Processing,,,34,0.566666667,Mechanical Failure,200,44,Delayed,12
2023-06-17,P01,Pune,M004,Lathe,Chassis,Night,1205,473565,1191,79,85,95,55.11,ORD7191,2023-06-15,308204,2023-06-23,Paid,2023-06-15,2023-06-22,52,0.866666667,Operator Error,113,15,OnTime,2
2023-06-17,P01,Pune,M005,Milling,Transmission,Night,601,215759,1003,82,80,97,45.73,ORD7192,2023-06-13,475216,2023-06-18,Paid,2023-06-14,2023-06-17,122,2.033333333,Operator Error,184,37,OnTime,4
2023-06-17,P01,Pune,M006,Welder,Exhaust,Night,1046,418400,1114,87,84,98,65.56,,,,,,,,14,0.233333333,Power Outage,157,37,,
2023-06-17,P01,Pune,M007,Welder,Transmission,Morning,781,292875,918,90,86,97,69.26,,,,,,,,18,0.3,Quality Check,100,26,,
2023-06-17,P01,Pune,M008,Press,Suspension,Morning,828,342792,962,90,88,98,70.01,,,,,,,,42,0.7,Preventive Maintenance,104,25,,
2023-06-17,P01,Pune,M009,Welder,Suspension,Morning,908,365924,878,95,87,96,67.57,,,,,,,,27,0.45,Mechanical Failure,197,24,,
2023-06-17,P01,Pune,M010,Press,Engine Parts,Morning,864,309312,835,93,90,99,80.27,,,,,,,,20,0.333333333,Software Issue,108,30,,
2023-06-17,P01,Pune,M011,Welder,Engine Parts,Night,1051,381513,1105,90,84,95,60.79,,,,,,,,40,0.666666667,Mechanical Failure,114,21,,
2023-06-17,P01,Pune,M012,Press,Brakes,Morning,878,366126,1001,94,94,98,77.47,,,,,,,,16,0.266666667,Power Outage,193,40,,
2023-06-17,P01,Pune,M013,Milling,Engine Parts,Morning,856,345824,973,90,85,96,71.08,,,,,,,,27,0.45,Power Outage,130,20,,
2023-06-17,P01,Pune,M014,Welder,Brakes,Night,995,356210,1055,78,78,98,57.15,,,,,,,,10,0.166666667,Electrical Fault,128,32,,
2023-06-17,P01,Pune,M015,Welder,Transmission,Morning,774,298764,895,92,92,96,68.83,,,,,,,,57,0.95,Preventive Maintenance,188,15,,
2023-06-17,P01,Pune,M016,Press,Brakes,Morning,1018,357318,1100,85,96,98,70.63,,,,,,,,27,0.45,Operator Error,109,40,,
2023-06-17,P01,Pune,M017,CNC,Brakes,Morning,947,375959,921,96,87,99,82.1,ORD7193,2023-06-12,210083,2023-06-20,Shipped,,,20,0.333333333,Material Shortage,165,30,OnTime,5
2023-06-17,P01,Pune,M018,CNC,Engine Parts,Night,761,279287,801,87,88,96,67.16,,,,,,,,59,0.983333333,Tool Change,123,28,,
2023-06-17,P01,Pune,M019,Drill,Exhaust,Morning,821,288171,959,87,90,96,72.67,ORD7194,2023-06-11,329171,2023-06-16,Shipped,,,30,0.5,Calibration,154,15,OnTime,6
2023-06-17,P01,Pune,M020,Lathe,Transmission,Night,874,317262,912,87,82,95,64.69,,,,,,,,40,0.666666667,Material Shortage,126,21,,
2023-06-17,P01,Pune,M021,Press,Brakes,Morning,1006,385298,1166,90,88,99,78.17,,,,,,,,13,0.216666667,Power Outage,109,34,,
2023-06-17,P01,Pune,M022,Grinder,Exhaust,Night,1112,435904,1189,82,78,95,51.38,,,,,,,,49,0.816666667,Electrical Fault,164,45,,
2023-06-17,P01,Pune,M023,Press,Transmission,Morning,801,286758,852,89,86,97,62.63,,,,,,,,57,0.95,Electrical Fault,114,18,,
2023-06-17,P01,Pune,M024,CNC,Engine Parts,Night,1079,448864,1118,85,78,98,60.37,,,,,,,,12,0.2,Calibration,195,30,,
2023-06-17,P01,Pune,M025,Drill,Brakes,Morning,1092,408408,1050,96,92,96,82.34,ORD7195,2023-06-10,427277,2023-06-16,Shipped,,,24,0.4,Operator Error,186,24,OnTime,7
2023-06-17,P02,Chennai,M001,Milling,Engine Parts,Night,1082,402504,1143,78,87,96,58.6,,,,,,,,20,0.333333333,Software Issue,148,28,,
2023-06-17,P02,Chennai,M002,Welder,Exhaust,Morning,808,303000,833,88,90,98,67.73,,,,,,,,51,0.85,Operator Error,165,22,,
2023-06-17,P02,Chennai,M003,Press,Transmission,Night,765,317475,807,79,83,97,55.43,ORD7196,2023-06-15,464838,2023-06-23,Processing,,,19,0.316666667,Calibration,197,33,Delayed,7
2023-06-17,P02,Chennai,M004,Milling,Engine Parts,Morning,1229,502661,1172,90,85,99,67.56,ORD7197,2023-06-10,206676,2023-06-18,Processing,,,27,0.45,Electrical Fault,180,20,Delayed,14
2023-06-17,P02,Chennai,M005,CNC,Suspension,Morning,976,386496,995,96,92,96,74.21,,,,,,,,54,0.9,Mechanical Failure,153,19,,
2023-06-17,P02,Chennai,M006,Press,Engine Parts,Morning,829,316678,864,91,96,99,72.45,,,,,,,,43,0.716666667,Electrical Fault,142,34,,
2023-06-17,P02,Chennai,M007,Drill,Engine Parts,Morning,894,332568,889,98,97,96,83.19,,,,,,,,10,0.166666667,Mechanical Failure,164,16,,
2023-06-17,P02,Chennai,M008,Lathe,Chassis,Night,853,351436,976,87,78,98,59.26,ORD7198,2023-06-15,303606,2023-06-22,Shipped,,,57,0.95,Tool Change,167,36,OnTime,2
2023-06-17,P02,Chennai,M009,Grinder,Transmission,Morning,1019,388239,979,97,89,97,73.97,,,,,,,,27,0.45,Calibration,115,17,,
2023-06-17,P02,Chennai,M010,Welder,Transmission,Night,886,339338,1021,87,81,98,65.12,,,,,,,,33,0.55,Calibration,109,37,,
2023-06-17,P02,Chennai,M011,Press,Chassis,Night,736,284096,832,89,83,97,67.22,,,,,,,,38,0.633333333,Preventive Maintenance,138,33,,
2023-06-17,P02,Chennai,M012,CNC,Engine Parts,Morning,972,342144,967,98,94,99,77.28,ORD7199,2023-06-11,366895,2023-06-20,Produced,,,34,0.566666667,Mechanical Failure,127,26,Delayed,13
2023-06-17,P02,Chennai,M013,Grinder,Transmission,Morning,1160,407160,1107,94,86,98,73.67,,,,,,,,47,0.783333333,Power Outage,101,31,,
2023-06-17,P02,Chennai,M014,Drill,Engine Parts,Morning,1077,409260,1050,97,97,97,78.7,ORD7200,2023-06-14,593464,2023-06-20,Billed,2023-06-14,,44,0.733333333,Material Shortage,166,19,OnTime,3
2023-06-17,P02,Chennai,M015,Lathe,Suspension,Morning,1133,450934,1138,93,95,99,74.58,,,,,,,,46,0.766666667,Operator Error,179,39,,
2023-06-17,P02,Chennai,M016,Press,Suspension,Morning,897,343551,1004,98,86,98,71.55,,,,,,,,42,0.7,Quality Check,181,27,,
2023-06-17,P02,Chennai,M017,CNC,Engine Parts,Morning,989,367908,969,93,85,98,63.29,,,,,,,,54,0.9,Tool Change,172,43,,
2023-06-17,P02,Chennai,M018,Milling,Chassis,Morning,814,301180,830,89,89,97,65,,,,,,,,31,0.516666667,Operator Error,177,18,,
2023-06-17,P02,Chennai,M019,Milling,Engine Parts,Morning,979,374957,1054,93,91,96,72.74,,,,,,,,27,0.45,Operator Error,176,31,,
2023-06-17,P02,Chennai,M020,Drill,Chassis,Morning,1147,414067,1168,95,85,99,80.91,,,,,,,,16,0.266666667,Preventive Maintenance,159,16,,
2023-06-17,P02,Chennai,M021,Lathe,Suspension,Morning,1029,396165,1105,87,90,97,65.46,,,,,,,,31,0.516666667,Quality Check,117,39,,
2023-06-17,P02,Chennai,M022,Press,Brakes,Night,1001,409409,1084,86,79,95,52.92,,,,,,,,48,0.8,Mechanical Failure,162,29,,
2023-06-17,P02,Chennai,M023,Press,Exhaust,Morning,1101,461319,1176,85,89,96,65.28,,,,,,,,47,0.783333333,Power Outage,185,26,,
2023-06-17,P02,Chennai,M024,Grinder,Brakes,Night,1008,420336,1004,80,85,96,63.13,,,,,,,,18,0.3,Preventive Maintenance,191,42,,
2023-06-17,P02,Chennai,M025,Drill,Exhaust,Night,803,314776,862,80,78,96,56.38,,,,,,,,19,0.316666667,Power Outage,106,39,,
2023-06-17,P03,Gurgaon,M001,Press,Transmission,Morning,833,332367,850,98,93,96,73.73,,,,,,,,55,0.916666667,Tool Change,120,15,,
2023-06-17,P03,Gurgaon,M002,Press,Engine Parts,Morning,925,325600,1048,92,95,99,72.83,ORD7201,2023-06-13,561891,2023-06-19,Produced,,,60,1,Operator Error,126,25,Delayed,8
2023-06-17,P03,Gurgaon,M003,Welder,Exhaust,Morning,916,327928,971,98,85,97,80.43,,,,,,,,12,0.2,Mechanical Failure,158,37,,
2023-06-17,P03,Gurgaon,M004,Grinder,Engine Parts,Night,735,275625,861,82,91,97,60.37,,,,,,,,56,0.933333333,Electrical Fault,181,34,,
2023-06-17,P03,Gurgaon,M005,Welder,Chassis,Morning,1212,448440,1165,87,92,98,69.59,,,,,,,,19,0.316666667,Power Outage,116,29,,
2023-06-17,P03,Gurgaon,M006,Drill,Chassis,Night,1039,382352,1092,80,85,95,53.36,ORD7202,2023-06-11,539562,2023-06-18,Produced,,,51,0.85,Calibration,138,39,Delayed,15
2023-06-17,P03,Gurgaon,M007,Press,Suspension,Night,927,332793,928,89,91,97,70.26,ORD7203,2023-06-15,224099,2023-06-21,Paid,2023-06-15,2023-06-19,56,0.933333333,Calibration,172,17,OnTime,2
2023-06-17,P03,Gurgaon,M008,Milling,Engine Parts,Morning,814,292226,829,96,89,96,69.87,,,,,,,,54,0.9,Power Outage,180,25,,
2023-06-17,P03,Gurgaon,M009,Drill,Suspension,Morning,1054,424762,1159,95,96,96,83.38,,,,,,,,24,0.4,Mechanical Failure,114,42,,
2023-06-17,P03,Gurgaon,M010,Grinder,Transmission,Morning,874,362710,860,93,89,96,68.69,ORD7204,2023-06-12,459629,2023-06-20,Produced,,,23,0.383333333,Preventive Maintenance,125,30,Delayed,13
2023-06-17,P03,Gurgaon,M011,Drill,Exhaust,Night,1028,392696,985,79,91,97,58.8,ORD7205,2023-06-10,263116,2023-06-17,Produced,,,58,0.966666667,Tool Change,199,39,Delayed,14
2023-06-17,P03,Gurgaon,M012,Press,Suspension,Night,927,353187,1089,86,89,96,67.76,ORD7206,2023-06-14,480439,2023-06-20,Produced,,,22,0.366666667,Tool Change,124,37,Delayed,12
2023-06-17,P03,Gurgaon,M013,Lathe,Engine Parts,Morning,816,324768,885,92,95,96,71.3,ORD7207,2023-06-10,585870,2023-06-16,Processing,,,39,0.65,Material Shortage,115,38,Delayed,16
2023-06-17,P03,Gurgaon,M014,Grinder,Brakes,Night,929,357665,1064,75,87,97,59.12,ORD7208,2023-06-13,586127,2023-06-22,Processing,,,25,0.416666667,Quality Check,130,35,Delayed,8
2023-06-17,P03,Gurgaon,M015,Lathe,Transmission,Night,859,341882,900,90,81,95,62.24,,,,,,,,58,0.966666667,Operator Error,164,20,,
2023-06-17,P03,Gurgaon,M016,Lathe,Suspension,Morning,805,287385,838,88,97,99,80.44,ORD7209,2023-06-14,331673,2023-06-19,Processing,,,12,0.2,Tool Change,197,20,Delayed,7
2023-06-17,P03,Gurgaon,M017,Grinder,Engine Parts,Night,985,376270,1127,76,83,97,56.45,,,,,,,,51,0.85,Operator Error,168,17,,
2023-06-17,P03,Gurgaon,M018,Press,Transmission,Night,1227,504297,1192,80,78,96,53.34,ORD7210,2023-06-14,216228,2023-06-22,Produced,,,18,0.3,Material Shortage,181,25,Delayed,11
2023-06-17,P03,Gurgaon,M019,Grinder,Engine Parts,Night,862,354282,987,90,92,97,66.34,,,,,,,,59,0.983333333,Power Outage,100,36,,
2023-06-17,P03,Gurgaon,M020,Welder,Brakes,Morning,1019,394353,1054,98,88,98,81.68,,,,,,,,39,0.65,Calibration,145,39,,
2023-06-17,P03,Gurgaon,M021,Drill,Brakes,Morning,1051,410941,1076,85,86,97,63.69,ORD7211,2023-06-14,206706,2023-06-21,Billed,2023-06-16,,11,0.183333333,Material Shortage,137,37,OnTime,3
2023-06-17,P03,Gurgaon,M022,Welder,Chassis,Night,1041,416400,1115,75,89,95,56.29,ORD7212,2023-06-16,408974,2023-06-24,Processing,,,44,0.733333333,Electrical Fault,137,37,Delayed,5
2023-06-17,P03,Gurgaon,M023,Welder,Transmission,Morning,835,328990,810,93,92,98,79,ORD7213,2023-06-15,574174,2023-06-22,Produced,,,44,0.733333333,Preventive Maintenance,191,15,Delayed,9
2023-06-17,P03,Gurgaon,M024,Drill,Suspension,Night,827,332454,844,88,89,98,71.88,,,,,,,,19,0.316666667,Mechanical Failure,189,31,,
2023-06-17,P03,Gurgaon,M025,Press,Engine Parts,Night,770,289520,840,78,83,98,57.14,,,,,,,,41,0.683333333,Quality Check,183,39,,
2023-06-17,P04,Bengaluru,M001,Press,Transmission,Night,789,297453,866,85,82,95,64.2,,,,,,,,22,0.366666667,Preventive Maintenance,190,18,,
2023-06-17,P04,Bengaluru,M002,CNC,Exhaust,Morning,909,318150,1043,88,90,98,72.45,,,,,,,,23,0.383333333,Material Shortage,108,29,,
2023-06-17,P04,Bengaluru,M003,Welder,Engine Parts,Morning,1020,424320,983,97,91,97,76.38,ORD7214,2023-06-11,499193,2023-06-17,Billed,2023-06-16,,39,0.65,Material Shortage,118,35,OnTime,6
2023-06-17,P04,Bengaluru,M004,Press,Transmission,Night,885,329220,1040,81,92,97,65.32,,,,,,,,37,0.616666667,Software Issue,107,15,,
2023-06-17,P04,Bengaluru,M005,Welder,Brakes,Night,966,368046,996,89,87,95,63.68,,,,,,,,60,1,Operator Error,191,33,,
2023-06-17,P04,Bengaluru,M006,CNC,Chassis,Morning,871,312689,938,96,95,99,84.41,,,,,,,,43,0.716666667,Tool Change,115,15,,
2023-06-17,P04,Bengaluru,M007,Drill,Suspension,Night,772,299536,878,80,85,96,61.51,ORD7215,2023-06-14,275295,2023-06-23,Paid,2023-06-15,2023-06-17,51,0.85,Calibration,189,16,OnTime,3
2023-06-17,P04,Bengaluru,M008,Lathe,Exhaust,Morning,859,348754,909,98,96,96,84.23,,,,,,,,30,0.5,Tool Change,125,17,,
2023-06-17,P04,Bengaluru,M009,Drill,Suspension,Night,1081,442129,1075,79,91,98,58.2,,,,,,,,47,0.783333333,Electrical Fault,133,42,,
2023-06-17,P04,Bengaluru,M010,Welder,Transmission,Night,906,356964,927,83,92,98,71.7,ORD7216,2023-06-10,229488,2023-06-16,Billed,2023-06-15,,35,0.583333333,Quality Check,145,36,OnTime,7
2023-06-17,P04,Bengaluru,M011,Milling,Engine Parts,Morning,1052,386084,1068,88,88,96,60.65,,,,,,,,47,0.783333333,Mechanical Failure,134,34,,
2023-06-17,P04,Bengaluru,M012,Grinder,Engine Parts,Morning,898,363690,1023,92,86,98,67.29,,,,,,,,45,0.75,Tool Change,137,24,,
2023-06-17,P04,Bengaluru,M013,Grinder,Exhaust,Night,1119,418506,1145,89,85,97,67.03,,,,,,,,29,0.483333333,Quality Check,158,21,,
2023-06-17,P04,Bengaluru,M014,CNC,Chassis,Morning,828,325404,814,91,87,96,65.41,,,,,,,,30,0.5,Operator Error,177,31,,
2023-06-17,P04,Bengaluru,M015,Lathe,Brakes,Morning,836,325204,918,92,93,96,77.3,,,,,,,,12,0.2,Electrical Fault,150,22,,
2023-06-17,P04,Bengaluru,M016,Lathe,Chassis,Night,836,330220,875,84,91,98,62.58,,,,,,,,54,0.9,Power Outage,128,40,,
2023-06-17,P04,Bengaluru,M017,Lathe,Exhaust,Morning,808,286840,937,87,94,98,68.49,,,,,,,,36,0.6,Quality Check,168,23,,
2023-06-17,P04,Bengaluru,M018,Milling,Chassis,Night,1091,410216,1092,75,79,95,46.15,,,,,,,,54,0.9,Software Issue,128,21,,
2023-06-17,P04,Bengaluru,M019,Press,Chassis,Night,883,309933,1025,84,86,97,59.98,ORD7217,2023-06-10,481379,2023-06-19,Produced,,,29,0.483333333,Power Outage,160,38,Delayed,12
2023-06-17,P04,Bengaluru,M020,CNC,Exhaust,Morning,946,361372,1024,95,85,98,79.27,,,,,,,,14,0.233333333,Operator Error,171,23,,
2023-06-17,P04,Bengaluru,M021,Drill,Transmission,Morning,806,310310,867,96,92,99,82.03,,,,,,,,20,0.333333333,Tool Change,182,24,,
2023-06-17,P04,Bengaluru,M022,Lathe,Brakes,Night,819,327600,922,82,85,95,56.73,ORD7218,2023-06-12,506608,2023-06-17,Shipped,,,40,0.666666667,Power Outage,108,40,OnTime,5
2023-06-17,P04,Bengaluru,M023,Press,Engine Parts,Morning,926,371326,1024,93,85,96,64.96,,,,,,,,53,0.883333333,Material Shortage,123,43,,
2023-06-17,P04,Bengaluru,M024,Press,Transmission,Night,822,312360,891,81,88,95,62.51,,,,,,,,58,0.966666667,Calibration,166,31,,
2023-06-17,P04,Bengaluru,M025,Lathe,Brakes,Night,1024,388096,1181,75,80,98,51,,,,,,,,39,0.65,Calibration,169,40,,
2023-06-17,P05,Delhi,M001,Grinder,Chassis,Night,1074,415638,1029,90,84,95,66.15,,,,,,,,14,0.233333333,Calibration,147,39,,
2023-06-17,P05,Delhi,M002,Drill,Brakes,Night,1140,437760,1124,82,87,96,65.29,,,,,,,,25,0.416666667,Tool Change,113,41,,
2023-06-17,P05,Delhi,M003,Lathe,Exhaust,Night,951,380400,954,81,89,98,63.84,ORD7219,2023-06-15,353458,2023-06-22,Produced,,,36,0.6,Software Issue,104,33,Delayed,9
2023-06-17,P05,Delhi,M004,Drill,Brakes,Morning,755,290675,847,85,89,98,61.12,ORD7220,2023-06-14,251610,2023-06-24,Shipped,,,52,0.866666667,Electrical Fault,102,37,OnTime,3
2023-06-17,P05,Delhi,M005,Drill,Suspension,Morning,845,331240,991,88,96,96,77.78,,,,,,,,31,0.516666667,Software Issue,116,15,,
2023-06-17,P05,Delhi,M006,Milling,Engine Parts,Morning,852,354432,936,96,92,97,83.68,,,,,,,,18,0.3,Tool Change,168,24,,
2023-06-17,P05,Delhi,M007,Grinder,Suspension,Morning,836,292600,817,96,85,98,64.5,ORD7221,2023-06-14,328897,2023-06-20,Shipped,,,60,1,Software Issue,174,39,OnTime,3
2023-06-17,P05,Delhi,M008,Grinder,Transmission,Night,1058,430606,1123,86,91,96,64.24,ORD7222,2023-06-14,521796,2023-06-21,Paid,2023-06-15,2023-06-18,56,0.933333333,Tool Change,147,28,OnTime,3
2023-06-17,P05,Delhi,M009,CNC,Brakes,Night,916,354492,1041,83,82,95,58.65,,,,,,,,25,0.416666667,Preventive Maintenance,102,16,,
2023-06-17,P05,Delhi,M010,Grinder,Exhaust,Morning,1040,403520,1042,91,89,97,73.01,,,,,,,,26,0.433333333,Material Shortage,186,40,,
2023-06-17,P05,Delhi,M011,Milling,Chassis,Night,894,326310,971,78,91,95,57.25,,,,,,,,37,0.616666667,Calibration,133,27,,
2023-06-17,P05,Delhi,M012,CNC,Brakes,Morning,774,277092,875,93,92,97,74.93,ORD7223,2023-06-16,418478,2023-06-26,Paid,2023-06-15,2023-06-21,58,0.966666667,Electrical Fault,169,30,OnTime,1
2023-06-17,P05,Delhi,M013,Milling,Suspension,Night,895,358895,992,87,81,95,60.22,ORD7224,2023-06-13,499077,2023-06-18,Produced,,,39,0.65,Electrical Fault,182,32,Delayed,7
2023-06-17,P05,Delhi,M014,Milling,Engine Parts,Night,1017,359001,1087,77,89,98,67.77,,,,,,,,15,0.25,Operator Error,172,38,,
2023-06-17,P05,Delhi,M015,Grinder,Engine Parts,Night,1188,488268,1163,88,84,98,58.83,,,,,,,,59,0.983333333,Software Issue,166,30,,
2023-06-17,P05,Delhi,M016,CNC,Engine Parts,Morning,1096,400040,1085,86,91,98,65.53,,,,,,,,50,0.833333333,Calibration,171,16,,
2023-06-17,P05,Delhi,M017,Grinder,Brakes,Night,1005,420090,975,81,78,97,58.09,ORD7225,2023-06-16,498399,2023-06-24,Paid,2023-06-16,2023-06-20,43,0.716666667,Tool Change,186,16,OnTime,1
2023-06-17,P05,Delhi,M018,Lathe,Engine Parts,Morning,1171,419218,1141,92,87,99,75.31,,,,,,,,21,0.35,Tool Change,105,18,,
2023-06-17,P05,Delhi,M019,Press,Brakes,Night,1078,392392,1032,85,78,97,61.89,ORD7226,2023-06-10,434730,2023-06-19,Shipped,,,27,0.45,Software Issue,176,22,OnTime,7
2023-06-17,P05,Delhi,M020,Welder,Exhaust,Morning,1069,408358,1116,95,94,99,71.16,,,,,,,,53,0.883333333,Software Issue,177,40,,
2023-06-17,P05,Delhi,M021,Welder,Brakes,Morning,1018,406182,1140,91,94,98,71.53,,,,,,,,58,0.966666667,Power Outage,128,39,,
2023-06-17,P05,Delhi,M022,Milling,Exhaust,Morning,956,379532,975,88,96,98,72.04,,,,,,,,31,0.516666667,Calibration,131,24,,
2023-06-17,P05,Delhi,M023,Grinder,Brakes,Morning,966,373842,972,89,86,99,70.3,,,,,,,,46,0.766666667,Power Outage,179,31,,
2023-06-17,P05,Delhi,M024,Press,Exhaust,Morning,1048,426536,1132,86,89,97,65.42,,,,,,,,24,0.4,Electrical Fault,118,15,,
2023-06-17,P05,Delhi,M025,Lathe,Brakes,Night,1093,389108,1072,78,88,95,58.88,,,,,,,,48,0.8,Mechanical Failure,152,38,,
2023-06-18,P01,Pune,M001,Milling,Brakes,Night,1071,381276,1096,84,81,98,58.07,,,,,,,,36,0.6,Mechanical Failure,171,33,,
2023-06-18,P01,Pune,M002,Drill,Suspension,Morning,821,299665,857,87,85,97,67.93,,,,,,,,31,0.516666667,Power Outage,143,40,,
2023-06-18,P01,Pune,M003,Welder,Engine Parts,Night,852,351876,908,77,81,96,51.55,,,,,,,,38,0.633333333,Calibration,170,23,,
2023-06-18,P01,Pune,M004,Lathe,Exhaust,Morning,923,352586,968,88,92,97,74.53,,,,,,,,13,0.216666667,Calibration,172,25,,
2023-06-18,P01,Pune,M005,Milling,Transmission,Morning,547,202937,912,97,86,99,60.49,,,,,,,,189,3.15,Quality Check,120,32,,
2023-06-18,P01,Pune,M006,Welder,Transmission,Night,924,336336,887,86,80,98,58.5,,,,,,,,48,0.8,Mechanical Failure,179,43,,
2023-06-18,P01,Pune,M007,Welder,Transmission,Morning,1121,417012,1120,86,95,97,71.15,,,,,,,,10,0.166666667,Electrical Fault,130,45,,
2023-06-18,P01,Pune,M008,Press,Suspension,Night,1025,392575,1006,81,91,96,62.63,ORD7227,2023-06-15,243606,2023-06-22,Billed,2023-06-17,,53,0.883333333,Power Outage,116,44,OnTime,3
2023-06-18,P01,Pune,M009,Welder,Engine Parts,Night,1128,466992,1182,85,91,98,61.85,,,,,,,,59,0.983333333,Power Outage,101,26,,
2023-06-18,P01,Pune,M010,Press,Brakes,Night,936,372528,1030,86,82,98,60.16,,,,,,,,54,0.9,Mechanical Failure,197,23,,
2023-06-18,P01,Pune,M011,Welder,Chassis,Night,997,406776,1047,89,89,97,67.52,ORD7228,2023-06-13,375567,2023-06-21,Paid,2023-06-15,2023-06-19,31,0.516666667,Operator Error,196,23,OnTime,5
2023-06-18,P01,Pune,M012,Press,Brakes,Night,892,366612,922,88,91,97,69.79,ORD7229,2023-06-11,443429,2023-06-21,Paid,2023-06-17,2023-06-22,47,0.783333333,Calibration,197,28,OnTime,7
2023-06-18,P01,Pune,M013,Milling,Engine Parts,Morning,891,324324,900,86,89,99,64.46,,,,,,,,48,0.8,Tool Change,180,37,,
2023-06-18,P01,Pune,M014,Welder,Chassis,Night,854,306586,950,81,89,98,71.12,,,,,,,,15,0.25,Power Outage,164,33,,
2023-06-18,P01,Pune,M015,Welder,Chassis,Morning,1055,378745,1027,85,93,99,68.17,ORD7230,2023-06-12,309465,2023-06-22,Shipped,,,59,0.983333333,Electrical Fault,189,26,OnTime,6
2023-06-18,P01,Pune,M016,Press,Exhaust,Morning,1044,399852,1010,93,93,96,82.64,,,,,,,,14,0.233333333,Power Outage,126,22,,
2023-06-18,P01,Pune,M017,CNC,Suspension,Night,1051,401482,1077,77,90,98,66.19,ORD7231,2023-06-15,270347,2023-06-23,Produced,,,29,0.483333333,Power Outage,112,45,Delayed,7
2023-06-18,P01,Pune,M018,CNC,Exhaust,Morning,1065,403635,1019,85,88,97,61.61,,,,,,,,44,0.733333333,Material Shortage,131,38,,
2023-06-18,P01,Pune,M019,Drill,Exhaust,Morning,901,345083,904,96,94,96,75.51,,,,,,,,29,0.483333333,Preventive Maintenance,183,18,,
2023-06-18,P01,Pune,M020,Lathe,Transmission,Night,1105,386750,1159,88,91,96,68.43,ORD7232,2023-06-14,516704,2023-06-22,Processing,,,59,0.983333333,Electrical Fault,140,40,Delayed,11
2023-06-18,P01,Pune,M021,Press,Suspension,Morning,944,370992,1057,97,93,99,81.86,ORD7233,2023-06-16,350833,2023-06-24,Shipped,,,25,0.416666667,Preventive Maintenance,139,31,OnTime,2
2023-06-18,P01,Pune,M022,Grinder,Transmission,Night,757,281604,846,89,84,96,65.9,,,,,,,,30,0.5,Preventive Maintenance,199,41,,
2023-06-18,P01,Pune,M023,Press,Exhaust,Night,1013,390005,1037,84,92,98,69.47,ORD7234,2023-06-16,461117,2023-06-26,Processing,,,33,0.55,Tool Change,104,34,Delayed,9
2023-06-18,P01,Pune,M024,CNC,Engine Parts,Morning,854,336476,833,96,85,97,70.86,,,,,,,,48,0.8,Material Shortage,183,30,,
2023-06-18,P01,Pune,M025,Drill,Brakes,Night,1069,444704,1055,90,88,96,63.61,ORD7235,2023-06-13,568598,2023-06-19,Produced,,,60,1,Software Issue,192,30,Delayed,15
2023-06-18,P02,Chennai,M001,Milling,Chassis,Night,1061,393631,1148,86,86,96,61.17,,,,,,,,25,0.416666667,Calibration,130,38,,
2023-06-18,P02,Chennai,M002,Welder,Transmission,Morning,928,386048,997,97,94,98,81.71,,,,,,,,49,0.816666667,Tool Change,109,19,,
2023-06-18,P02,Chennai,M003,Press,Transmission,Night,847,326095,829,79,78,98,56.24,ORD7236,2023-06-11,299930,2023-06-16,Billed,2023-06-15,,44,0.733333333,Power Outage,130,35,OnTime,7
2023-06-18,P02,Chennai,M004,Milling,Chassis,Morning,1075,442900,1113,98,88,96,76.39,ORD7237,2023-06-13,548879,2023-06-18,Processing,,,39,0.65,Preventive Maintenance,148,38,Delayed,15
