Date,Plant_ID,Plant_Name,Machine_ID,Machine_Type,Product_Line,Shift,Production_Units,Production_Value,Target_Production,Availability,Performance,Quality_Rate,OEE
12-06-2023,P02,Chennai,M005,CNC,Brakes,Morning,955,390595,1115,94,86,99,69.51
12-06-2023,P02,Chennai,M006,Press,Suspension,Night,968,399784,942,79,83,98,57.25
12-06-2023,P02,Chennai,M007,Drill,Chassis,Night,1095,444570,1087,85,78,97,56.57
12-06-2023,P02,Chennai,M008,Lathe,Engine Parts,Night,1158,486360,1184,87,78,97,55.84
12-06-2023,P02,Chennai,M009,Grinder,Chassis,Morning,953,380247,1024,98,91,96,75.88
12-06-2023,P02,Chennai,M010,Welder,Engine Parts,Morning,1014,359970,1024,87,89,97,67.09
12-06-2023,P02,Chennai,M011,Press,Transmission,Night,838,346932,954,88,84,95,63.61
12-06-2023,P02,Chennai,M012,CNC,Brakes,Night,897,358800,865,82,89,97,58.7
12-06-2023,P02,Chennai,M013,Grinder,Exhaust,Night,871,359723,962,84,79,97,56.58
12-06-2023,P02,Chennai,M014,Drill,Suspension,Morning,851,348910,848,87,87,97,61.84
12-06-2023,P02,Chennai,M015,Lathe,Transmission,Morning,1047,424035,1197,97,90,97,75.75
12-06-2023,P02,Chennai,M016,Press,Chassis,Morning,866,342936,909,86,89,99,66.05
12-06-2023,P02,Chennai,M017,CNC,Transmission,Night,1148,463792,1103,90,82,97,70.76
12-06-2023,P02,Chennai,M018,Milling,Engine Parts,Night,1058,400982,1059,81,87,95,55.9
12-06-2023,P02,Chennai,M019,Milling,Engine Parts,Night,853,350583,975,75,85,98,54.19
12-06-2023,P02,Chennai,M020,Drill,Brakes,Morning,1012,370392,1078,97,85,96,78.51
12-06-2023,P02,Chennai,M021,Lathe,Brakes,Night,1115,409205,1119,85,80,98,57.99
12-06-2023,P02,Chennai,M022,Press,Suspension,Night,883,359381,992,76,84,98,54.93
12-06-2023,P02,Chennai,M023,Press,Engine Parts,Morning,1044,371664,1196,90,93,98,77.49
12-06-2023,P02,Chennai,M024,Grinder,Brakes,Night,1096,441688,1059,86,90,97,68.09
12-06-2023,P02,Chennai,M025,Drill,Suspension,Night,787,313226,828,87,81,96,65.65
12-06-2023,P03,Gurgaon,M001,Press,Chassis,Morning,1028,379332,1042,93,90,98,75.07
12-06-2023,P03,Gurgaon,M002,Press,Exhaust,Morning,764,288028,894,96,89,99,82.38
12-06-2023,P03,Gurgaon,M003,Welder,Transmission,Night,1148,467236,1114,89,81,96,65.73
12-06-2023,P03,Gurgaon,M004,Grinder,Brakes,Morning,1049,430090,1085,94,96,97,85.57
12-06-2023,P03,Gurgaon,M005,Welder,Transmission,Morning,863,319310,865,96,86,96,74.09
12-06-2023,P03,Gurgaon,M006,Drill,Brakes,Morning,950,359100,1025,94,93,98,77.54
12-06-2023,P03,Gurgaon,M007,Press,Suspension,Night,914,331782,897,86,82,95,65.22
12-06-2023,P03,Gurgaon,M008,Milling,Exhaust,Night,849,311583,827,90,83,98,70.6
12-06-2023,P03,Gurgaon,M009,Drill,Exhaust,Night,746,273782,825,76,88,96,51.66
12-06-2023,P03,Gurgaon,M010,Grinder,Brakes,Morning,909,381780,1048,92,94,96,70.73
12-06-2023,P03,Gurgaon,M011,Drill,Suspension,Morning,819,315315,814,92,87,97,65.27
12-06-2023,P03,Gurgaon,M012,Press,Brakes,Night,890,321290,918,84,84,97,66.94
12-06-2023,P03,Gurgaon,M013,Lathe,Chassis,Morning,919,371276,977,88,90,96,64.83
12-06-2023,P03,Gurgaon,M014,Grinder,Engine Parts,Morning,963,344754,963,89,91,99,77.51
12-06-2023,P03,Gurgaon,M015,Lathe,Brakes,Night,904,363408,867,75,88,97,64.7
12-06-2023,P03,Gurgaon,M016,Lathe,Engine Parts,Night,1163,430310,1167,80,90,97,60.15
12-06-2023,P03,Gurgaon,M017,Grinder,Chassis,Morning,949,363467,1070,95,95,97,81.49
12-06-2023,P03,Gurgaon,M018,Press,Transmission,Morning,888,353424,1037,94,93,96,78.89
12-06-2023,P03,Gurgaon,M019,Grinder,Engine Parts,Morning,961,373829,1108,86,96,96,72.5
12-06-2023,P03,Gurgaon,M020,Welder,Engine Parts,Morning,947,380694,1013,91,94,96,66.25
12-06-2023,P03,Gurgaon,M021,Drill,Suspension,Night,878,310812,994,81,90,98,62.96
12-06-2023,P03,Gurgaon,M022,Welder,Brakes,Morning,952,377944,916,86,85,96,67.83
12-06-2023,P03,Gurgaon,M023,Welder,Chassis,Morning,861,327180,904,86,95,99,70.19
12-06-2023,P03,Gurgaon,M024,Drill,Exhaust,Morning,919,376790,1022,87,94,99,70.43
12-06-2023,P03,Gurgaon,M025,Press,Transmission,Night,849,356580,871,77,78,96,52.23
12-06-2023,P04,Bengaluru,M001,Press,Brakes,Morning,914,350062,966,98,93,97,79.78
12-06-2023,P04,Bengaluru,M002,CNC,Chassis,Night,919,363005,880,80,87,97,66.3
12-06-2023,P04,Bengaluru,M003,Welder,Brakes,Night,827,290277,857,80,80,96,59.12
12-06-2023,P04,Bengaluru,M004,Press,Engine Parts,Night,903,375648,912,89,88,95,64.03
12-06-2023,P04,Bengaluru,M005,Welder,Brakes,Night,1098,432612,1065,88,81,97,62.62
12-06-2023,P04,Bengaluru,M006,CNC,Transmission,Night,1061,411668,1055,83,92,95,60.78
12-06-2023,P04,Bengaluru,M007,Drill,Chassis,Morning,854,331352,932,95,88,99,76.13
12-06-2023,P04,Bengaluru,M008,Lathe,Chassis,Morning,1040,397280,1137,96,95,99,84.53
12-06-2023,P04,Bengaluru,M009,Drill,Brakes,Morning,950,336300,915,93,93,96,77.94
12-06-2023,P04,Bengaluru,M010,Welder,Chassis,Night,922,366956,901,78,81,96,55.78
12-06-2023,P04,Bengaluru,M011,Milling,Chassis,Night,879,313803,934,85,86,98,64.72
12-06-2023,P04,Bengaluru,M012,Grinder,Transmission,Morning,1026,385776,1086,90,91,98,70.77
12-06-2023,P04,Bengaluru,M013,Grinder,Chassis,Night,845,309270,830,89,86,96,64.82
12-06-2023,P04,Bengaluru,M014,CNC,Chassis,Night,998,396206,1005,75,78,96,52.62
12-06-2023,P04,Bengaluru,M015,Lathe,Brakes,Morning,1008,410256,1046,86,96,98,80.76
12-06-2023,P04,Bengaluru,M016,Lathe,Engine Parts,Night,733,296865,861,75,91,96,58.25
12-06-2023,P04,Bengaluru,M017,Lathe,Exhaust,Night,1069,441497,1052,75,92,97,59.17
12-06-2023,P04,Bengaluru,M018,Milling,Brakes,Morning,831,319935,898,89,95,98,74.7
12-06-2023,P04,Bengaluru,M019,Press,Brakes,Night,747,282366,801,76,84,96,56.42
12-06-2023,P04,Bengaluru,M020,CNC,Brakes,Morning,1044,423864,1090,89,94,96,67.2
12-06-2023,P04,Bengaluru,M021,Drill,Chassis,Night,1001,391391,1046,84,83,96,60.42
12-06-2023,P04,Bengaluru,M022,Lathe,Exhaust,Night,950,399000,966,84,81,95,58.15
12-06-2023,P04,Bengaluru,M023,Press,Suspension,Morning,1071,429471,1070,90,96,97,73.85
12-06-2023,P04,Bengaluru,M024,Press,Engine Parts,Morning,1019,422885,1149,85,94,99,72.31
12-06-2023,P04,Bengaluru,M025,Lathe,Engine Parts,Morning,1023,375441,1094,86,96,97,66.51
12-06-2023,P05,Delhi,M001,Grinder,Chassis,Morning,1113,455217,1070,85,92,99,64.76
12-06-2023,P05,Delhi,M002,Drill,Brakes,Night,898,366384,937,89,88,96,68.26
12-06-2023,P05,Delhi,M003,Lathe,Chassis,Morning,865,356380,847,98,91,97,85.93
12-06-2023,P05,Delhi,M004,Drill,Engine Parts,Night,776,276256,893,76,78,97,48.94
12-06-2023,P05,Delhi,M005,Drill,Engine Parts,Night,945,363825,997,75,78,95,52.92
12-06-2023,P05,Delhi,M006,Milling,Exhaust,Night,804,328836,854,90,79,98,62.84
12-06-2023,P05,Delhi,M007,Grinder,Transmission,Night,1114,446714,1200,83,86,95,63.01
12-06-2023,P05,Delhi,M008,Grinder,Engine Parts,Night,956,358500,1064,80,80,96,58.11
12-06-2023,P05,Delhi,M009,CNC,Brakes,Night,1103,412522,1114,80,79,95,56.35
12-06-2023,P05,Delhi,M010,Grinder,Suspension,Morning,726,262812,830,87,97,96,67.22
12-06-2023,P05,Delhi,M011,Milling,Engine Parts,Night,901,322558,928,89,81,96,59.49
12-06-2023,P05,Delhi,M012,CNC,Exhaust,Night,719,273939,832,85,78,96,55.93
12-06-2023,P05,Delhi,M013,Milling,Transmission,Night,882,332514,1004,87,85,95,60.64
12-06-2023,P05,Delhi,M014,Milling,Suspension,Night,883,319646,953,85,92,96,75.57
12-06-2023,P05,Delhi,M015,Grinder,Exhaust,Morning,921,384057,896,93,87,97,73.02
12-06-2023,P05,Delhi,M016,CNC,Suspension,Morning,893,358093,915,91,96,99,76.43
12-06-2023,P05,Delhi,M017,Grinder,Transmission,Morning,1071,423045,1125,95,90,98,77.66
12-06-2023,P05,Delhi,M018,Lathe,Brakes,Night,879,321714,958,75,79,98,56.61
12-06-2023,P05,Delhi,M019,Press,Chassis,Night,750,275250,820,77,78,98,52.47
12-06-2023,P05,Delhi,M020,Welder,Engine Parts,Night,896,350336,879,88,91,96,64.63
12-06-2023,P05,Delhi,M021,Welder,Transmission,Night,844,325784,987,88,83,96,62.69
12-06-2023,P05,Delhi,M022,Milling,Exhaust,Night,1034,408430,1110,79,88,96,57.39
12-06-2023,P05,Delhi,M023,Grinder,Exhaust,Night,918,325890,972,90,85,97,60.8
12-06-2023,P05,Delhi,M024,Press,Brakes,Night,1032,397320,1181,80,80,97,51.76
12-06-2023,P05,Delhi,M025,Lathe,Transmission,Morning,1038,413124,1161,97,95,96,81.85
13-06-2023,P01,Pune,M001,Milling,Brakes,Morning,986,382568,985,88,93,99,72.2
13-06-2023,P01,Pune,M002,Drill,Chassis,Morning,1026,418608,1125,85,88,96,61.66
13-06-2023,P01,Pune,M003,Welder,Brakes,Night,1092,455364,1164,82,89,95,60.88
13-06-2023,P01,Pune,M004,Lathe,Chassis,Night,945,381780,964,90,84,98,65.43
13-06-2023,P01,Pune,M005,Milling,Engine Parts,Night,496,188976,827,76,92,97,43.99
13-06-2023,P01,Pune,M006,Welder,Suspension,Morning,900,359100,1048,91,89,96,71.89
13-06-2023,P01,Pune,M007,Welder,Transmission,Night,914,329040,1064,86,87,95,61.06
13-06-2023,P01,Pune,M008,Press,Engine Parts,Night,723,275463,829,88,84,95,66.1
13-06-2023,P01,Pune,M009,Welder,Chassis,Morning,787,283320,904,89,96,99,74.51
13-06-2023,P01,Pune,M010,Press,Suspension,Morning,1015,406000,1010,96,96,98,77.43
13-06-2023,P01,Pune,M011,Welder,Transmission,Night,919,359329,1066,84,92,96,67.34
13-06-2023,P01,Pune,M012,Press,Chassis,Morning,948,375408,956,98,94,97,76.97
13-06-2023,P01,Pune,M013,Milling,Transmission,Morning,1151,427021,1159,93,86,97,69.99
13-06-2023,P01,Pune,M014,Welder,Exhaust,Night,990,355410,1119,84,83,97,62.29
13-06-2023,P01,Pune,M015,Welder,Engine Parts,Night,930,365490,902,84,91,96,63.47
13-06-2023,P01,Pune,M016,Press,Brakes,Night,1206,472752,1195,82,91,98,64.03
13-06-2023,P01,Pune,M017,CNC,Engine Parts,Night,710,255600,803,76,86,98,56.95
13-06-2023,P01,Pune,M018,CNC,Suspension,Night,884,328848,940,81,78,98,54.88
13-06-2023,P01,Pune,M019,Drill,Chassis,Morning,1126,466164,1149,87,91,97,72.07
13-06-2023,P01,Pune,M020,Lathe,Suspension,Morning,950,388550,927,97,95,99,84.48
13-06-2023,P01,Pune,M021,Press,Brakes,Night,1024,358400,1138,83,86,97,60.8
13-06-2023,P01,Pune,M022,Grinder,Exhaust,Night,1028,415312,1046,84,89,95,67.04
13-06-2023,P01,Pune,M023,Press,Transmission,Night,896,314496,930,87,84,97,62.97
13-06-2023,P01,Pune,M024,CNC,Chassis,Morning,763,273154,802,86,85,96,63.06
13-06-2023,P01,Pune,M025,Drill,Engine Parts,Night,853,319022,946,81,86,96,59.14
13-06-2023,P02,Chennai,M001,Milling,Engine Parts,Morning,933,382530,917,96,85,97,68.73
13-06-2023,P02,Chennai,M002,Welder,Transmission,Night,738,280440,812,90,83,97,60.61
13-06-2023,P02,Chennai,M003,Press,Transmission,Morning,946,342452,1086,91,87,97,63.81
13-06-2023,P02,Chennai,M004,Milling,Brakes,Night,1100,425700,1144,81,87,98,59.52
13-06-2023,P02,Chennai,M005,CNC,Engine Parts,Night,1155,427350,1111,75,84,96,53.32
13-06-2023,P02,Chennai,M006,Press,Transmission,Night,969,359499,1065,87,82,95,65.88
13-06-2023,P02,Chennai,M007,Drill,Chassis,Night,918,334152,896,83,80,97,60.46
13-06-2023,P02,Chennai,M008,Lathe,Brakes,Morning,696,261000,809,87,97,98,69.7
13-06-2023,P02,Chennai,M009,Grinder,Suspension,Morning,990,363330,946,85,94,96,71.2
13-06-2023,P02,Chennai,M010,Welder,Transmission,Night,895,344575,1034,83,84,96,63.9
13-06-2023,P02,Chennai,M011,Press,Brakes,Night,937,334509,918,76,85,95,58.44
13-06-2023,P02,Chennai,M012,CNC,Suspension,Morning,918,327726,965,93,88,97,67.75
13-06-2023,P02,Chennai,M013,Grinder,Transmission,Night,971,383545,1039,84,79,96,58.39
13-06-2023,P02,Chennai,M014,Drill,Chassis,Morning,904,324536,928,89,92,96,65.53
13-06-2023,P02,Chennai,M015,Lathe,Exhaust,Night,864,358560,977,78,87,97,59.16
13-06-2023,P02,Chennai,M016,Press,Engine Parts,Night,987,360255,1006,87,79,98,59.94
13-06-2023,P02,Chennai,M017,CNC,Exhaust,Morning,792,323136,811,91,88,96,69.82
13-06-2023,P02,Chennai,M018,Milling,Exhaust,Morning,1037,366061,1017,95,87,99,69.07
13-06-2023,P02,Chennai,M019,Milling,Engine Parts,Night,1139,433959,1147,85,86,95,65.22
13-06-2023,P02,Chennai,M020,Drill,Suspension,Morning,1222,441142,1171,87,92,99,78.14
13-06-2023,P02,Chennai,M021,Lathe,Engine Parts,Morning,821,339894,870,94,94,96,79.71
13-06-2023,P02,Chennai,M022,Press,Suspension,Morning,733,301263,855,94,96,98,75.74
13-06-2023,P02,Chennai,M023,Press,Exhaust,Night,777,317016,908,77,79,96,52.07
13-06-2023,P02,Chennai,M024,Grinder,Chassis,Night,1059,409833,1146,88,78,95,52.77
13-06-2023,P02,Chennai,M025,Drill,Suspension,Night,1052,395552,1118,88,86,98,65.67
13-06-2023,P03,Gurgaon,M001,Press,Exhaust,Night,913,335071,894,87,79,98,57.56
13-06-2023,P03,Gurgaon,M002,Press,Exhaust,Morning,984,388680,1031,92,87,99,73.39
13-06-2023,P03,Gurgaon,M003,Welder,Engine Parts,Night,748,311168,828,85,78,96,54.63
13-06-2023,P03,Gurgaon,M004,Grinder,Suspension,Morning,724,298288,847,98,88,99,70.93
13-06-2023,P03,Gurgaon,M005,Welder,Engine Parts,Morning,1190,496230,1154,95,92,97,78.38
13-06-2023,P03,Gurgaon,M006,Drill,Engine Parts,Night,917,323701,1020,78,90,96,64.26
13-06-2023,P03,Gurgaon,M007,Press,Engine Parts,Night,916,359988,1071,75,88,96,56.17
13-06-2023,P03,Gurgaon,M008,Milling,Transmission,Morning,974,349666,946,86,97,97,66.43
13-06-2023,P03,Gurgaon,M009,Drill,Suspension,Morning,918,354348,993,90,86,99,75.02
13-06-2023,P03,Gurgaon,M010,Grinder,Engine Parts,Night,1039,383391,1192,90,85,96,71.03
13-06-2023,P03,Gurgaon,M011,Drill,Chassis,Morning,850,353600,966,94,95,98,79.35
13-06-2023,P03,Gurgaon,M012,Press,Exhaust,Night,1051,413043,1111,90,83,97,63.39
13-06-2023,P03,Gurgaon,M013,Lathe,Chassis,Morning,839,351541,940,87,92,96,64.97
13-06-2023,P03,Gurgaon,M014,Grinder,Transmission,Morning,931,335160,948,96,94,99,85.1
13-06-2023,P03,Gurgaon,M015,Lathe,Chassis,Morning,1171,477768,1175,97,91,96,76.66
13-06-2023,P03,Gurgaon,M016,Lathe,Chassis,Morning,1155,477015,1193,86,85,99,66.01
13-06-2023,P03,Gurgaon,M017,Grinder,Exhaust,Morning,1052,396604,1082,95,86,99,75.19
13-06-2023,P03,Gurgaon,M018,Press,Exhaust,Night,793,294996,831,75,83,95,51.16
13-06-2023,P03,Gurgaon,M019,Grinder,Suspension,Night,843,308538,828,89,81,95,65.28
13-06-2023,P03,Gurgaon,M020,Welder,Exhaust,Morning,798,333564,807,89,91,96,73.72
13-06-2023,P03,Gurgaon,M021,Drill,Brakes,Night,989,351095,1048,78,83,95,57.38
13-06-2023,P03,Gurgaon,M022,Welder,Exhaust,Morning,972,407268,970,96,86,98,72.92
13-06-2023,P03,Gurgaon,M023,Welder,Chassis,Night,946,377454,954,86,81,97,61.91
13-06-2023,P03,Gurgaon,M024,Drill,Chassis,Morning,1111,463287,1100,91,89,97,71.06
13-06-2023,P03,Gurgaon,M025,Press,Brakes,Morning,872,315664,902,95,90,99,72.5
13-06-2023,P04,Bengaluru,M001,Press,Exhaust,Night,1066,417872,1024,80,86,98,60.59
13-06-2023,P04,Bengaluru,M002,CNC,Brakes,Night,974,354536,1092,89,78,98,63.33
13-06-2023,P04,Bengaluru,M003,Welder,Transmission,Night,931,365883,1004,83,85,98,67.41
13-06-2023,P04,Bengaluru,M004,Press,Chassis,Night,1124,442856,1159,88,81,97,59.81
13-06-2023,P04,Bengaluru,M005,Welder,Transmission,Night,1031,420648,1172,80,78,98,53.39
13-06-2023,P04,Bengaluru,M006,CNC,Chassis,Morning,902,377036,934,85,91,99,71.6
13-06-2023,P04,Bengaluru,M007,Drill,Exhaust,Night,898,329566,872,84,80,98,66.75
13-06-2023,P04,Bengaluru,M008,Lathe,Exhaust,Night,1053,376974,1083,79,88,97,64.16
13-06-2023,P04,Bengaluru,M009,Drill,Transmission,Morning,971,367038,1032,90,90,97,63.91
13-06-2023,P04,Bengaluru,M010,Welder,Suspension,Morning,984,359160,1137,85,92,96,67.94
13-06-2023,P04,Bengaluru,M011,Milling,Brakes,Morning,1134,413910,1135,98,87,96,73.37
13-06-2023,P04,Bengaluru,M012,Grinder,Transmission,Morning,1184,468864,1199,90,91,97,73.08
13-06-2023,P04,Bengaluru,M013,Grinder,Suspension,Night,727,265355,805,89,78,96,58.21
13-06-2023,P04,Bengaluru,M014,CNC,Chassis,Morning,735,263865,858,91,92,98,75.67
13-06-2023,P04,Bengaluru,M015,Lathe,Engine Parts,Morning,1041,383088,1099,94,88,97,69.8
13-06-2023,P04,Bengaluru,M016,Lathe,Brakes,Night,1129,431278,1169,80,83,95,55.76
13-06-2023,P04,Bengaluru,M017,Lathe,Transmission,Morning,892,363044,1022,94,96,96,72.88
13-06-2023,P04,Bengaluru,M018,Milling,Engine Parts,Morning,874,339112,972,94,93,99,78.08
13-06-2023,P04,Bengaluru,M019,Press,Suspension,Morning,992,359104,1015,88,89,98,68.89
13-06-2023,P04,Bengaluru,M020,CNC,Engine Parts,Morning,999,389610,1021,92,88,96,73.18
13-06-2023,P04,Bengaluru,M021,Drill,Engine Parts,Night,835,343185,854,77,81,96,56.69
13-06-2023,P04,Bengaluru,M022,Lathe,Exhaust,Morning,1208,480784,1180,95,97,97,76.16
13-06-2023,P04,Bengaluru,M023,Press,Exhaust,Night,950,377150,1019,79,82,97,59.96
13-06-2023,P04,Bengaluru,M024,Press,Engine Parts,Night,1143,429768,1098,90,90,98,70.48
13-06-2023,P04,Bengaluru,M025,Lathe,Transmission,Night,755,295960,827,84,83,95,59.64
13-06-2023,P05,Delhi,M001,Grinder,Chassis,Night,840,351960,927,76,90,96,60.14
13-06-2023,P05,Delhi,M002,Drill,Suspension,Night,823,316855,915,83,88,98,67.27
13-06-2023,P05,Delhi,M003,Lathe,Engine Parts,Night,808,334512,810,84,79,97,61.07
13-06-2023,P05,Delhi,M004,Drill,Engine Parts,Night,720,295920,811,82,80,98,56.64
13-06-2023,P05,Delhi,M005,Drill,Exhaust,Night,1036,391608,1073,90,90,96,73.02
13-06-2023,P05,Delhi,M006,Milling,Chassis,Morning,837,311364,944,87,94,96,69.42
13-06-2023,P05,Delhi,M007,Grinder,Chassis,Night,851,319976,955,77,90,95,55.85
13-06-2023,P05,Delhi,M008,Grinder,Brakes,Morning,1050,441000,1093,91,94,98,80.87
13-06-2023,P05,Delhi,M009,CNC,Suspension,Morning,946,353804,1059,86,95,97,72.2
13-06-2023,P05,Delhi,M010,Grinder,Brakes,Night,944,379488,1008,85,82,97,56.84
13-06-2023,P05,Delhi,M011,Milling,Transmission,Night,783,316332,893,78,79,95,54.48
13-06-2023,P05,Delhi,M012,CNC,Transmission,Morning,1003,381140,1046,91,85,97,65.64
13-06-2023,P05,Delhi,M013,Milling,Brakes,Morning,1089,438867,1063,98,93,98,79.62
13-06-2023,P05,Delhi,M014,Milling,Chassis,Night,1005,415065,1160,86,81,98,63.14
13-06-2023,P05,Delhi,M015,Grinder,Exhaust,Night,938,331114,972,83,89,96,66.33
13-06-2023,P05,Delhi,M016,CNC,Transmission,Morning,1148,408688,1128,90,90,97,64.15
13-06-2023,P05,Delhi,M017,Grinder,Brakes,Night,1017,427140,1156,78,91,96,67.85
13-06-2023,P05,Delhi,M018,Lathe,Brakes,Morning,908,376820,903,87,87,97,66.67
13-06-2023,P05,Delhi,M019,Press,Brakes,Morning,977,368329,1117,96,86,96,77.47
13-06-2023,P05,Delhi,M020,Welder,Engine Parts,Morning,841,342287,821,96,88,98,72.12
13-06-2023,P05,Delhi,M021,Welder,Chassis,Morning,864,360288,835,93,85,96,69.41
13-06-2023,P05,Delhi,M022,Milling,Brakes,Morning,950,371450,1003,86,92,97,73.48
13-06-2023,P05,Delhi,M023,Grinder,Suspension,Night,1114,467880,1137,88,82,96,60.18
13-06-2023,P05,Delhi,M024,Press,Chassis,Morning,914,347320,990,86,90,99,64.87
13-06-2023,P05,Delhi,M025,Lathe,Suspension,Morning,944,354000,1065,97,95,99,85.61
14-06-2023,P01,Pune,M001,Milling,Chassis,Night,1158,455094,1107,84,78,96,59.7
14-06-2023,P01,Pune,M002,Drill,Suspension,Morning,851,318274,912,86,94,98,65.06
14-06-2023,P01,Pune,M003,Welder,Transmission,Morning,925,337625,1035,91,89,98,78.06
14-06-2023,P01,Pune,M004,Lathe,Engine Parts,Night,909,358146,995,78,91,98,58.39
14-06-2023,P01,Pune,M005,Milling,Brakes,Morning,498,207168,830,95,88,96,51.89
14-06-2023,P01,Pune,M006,Welder,Engine Parts,Morning,880,365200,866,94,95,97,82.74
14-06-2023,P01,Pune,M007,Welder,Brakes,Night,1057,413287,1181,84,80,98,53.63
14-06-2023,P01,Pune,M008,Press,Brakes,Night,826,335356,965,84,91,96,61.43
14-06-2023,P01,Pune,M009,Welder,Chassis,Night,951,378498,1005,75,83,97,51.03
14-06-2023,P01,Pune,M010,Press,Transmission,Night,899,366792,1001,76,87,95,60.12
14-06-2023,P01,Pune,M011,Welder,Suspension,Night,875,319375,851,88,89,95,69.05
14-06-2023,P01,Pune,M012,Press,Brakes,Morning,761,292224,845,97,88,97,75.32
14-06-2023,P01,Pune,M013,Milling,Chassis,Night,957,367488,1050,89,87,97,69.02
14-06-2023,P01,Pune,M014,Welder,Exhaust,Night,897,334581,899,84,91,98,65.45
14-06-2023,P01,Pune,M015,Welder,Suspension,Morning,1228,455588,1174,93,85,96,77.28
14-06-2023,P01,Pune,M016,Press,Suspension,Morning,999,352647,991,95,97,99,79.92
14-06-2023,P01,Pune,M017,CNC,Engine Parts,Night,873,327375,951,84,80,95,59.93
14-06-2023,P01,Pune,M018,CNC,Transmission,Night,1030,399640,1130,84,88,97,64.88
14-06-2023,P01,Pune,M019,Drill,Chassis,Night,947,393952,1045,82,88,96,64.66
14-06-2023,P01,Pune,M020,Lathe,Transmission,Night,997,411761,1151,76,81,96,53.97
14-06-2023,P01,Pune,M021,Press,Chassis,Morning,789,299031,861,94,89,97,75.32
14-06-2023,P01,Pune,M022,Grinder,Chassis,Morning,1024,403456,1001,88,89,99,65.55
14-06-2023,P01,Pune,M023,Press,Transmission,Morning,1071,378063,1047,91,94,96,72.36
14-06-2023,P01,Pune,M024,CNC,Chassis,Morning,979,364188,1120,92,93,96,76.23
14-06-2023,P01,Pune,M025,Drill,Exhaust,Morning,804,307932,936,91,91,98,73.21
14-06-2023,P02,Chennai,M001,Milling,Transmission,Night,807,292134,807,90,79,97,61.8
14-06-2023,P02,Chennai,M002,Welder,Chassis,Night,834,346110,892,78,86,97,54.52
14-06-2023,P02,Chennai,M003,Press,Brakes,Night,1003,413236,1130,81,81,95,61.73
14-06-2023,P02,Chennai,M004,Milling,Suspension,Morning,846,349398,810,89,91,97,76.28
14-06-2023,P02,Chennai,M005,CNC,Suspension,Morning,1028,411200,988,91,86,98,72.16
14-06-2023,P02,Chennai,M006,Press,Chassis,Morning,868,360220,907,88,89,99,72.94
14-06-2023,P02,Chennai,M007,Drill,Chassis,Night,1043,370265,1183,89,79,97,54.48
14-06-2023,P02,Chennai,M008,Lathe,Suspension,Morning,982,389854,965,93,94,98,74.42
14-06-2023,P02,Chennai,M009,Grinder,Engine Parts,Morning,870,316680,838,94,88,99,72.66
14-06-2023,P02,Chennai,M010,Welder,Brakes,Night,956,391960,1069,87,86,98,68.79
14-06-2023,P02,Chennai,M011,Press,Brakes,Morning,979,351461,987,90,96,98,72.04
14-06-2023,P02,Chennai,M012,CNC,Exhaust,Night,775,318525,905,81,91,96,65.95
14-06-2023,P02,Chennai,M013,Grinder,Suspension,Night,890,347990,1022,88,87,98,70.53
14-06-2023,P02,Chennai,M014,Drill,Suspension,Morning,777,292152,833,98,86,98,70.53
14-06-2023,P02,Chennai,M015,Lathe,Suspension,Morning,701,283905,825,91,97,99,76.37
14-06-2023,P02,Chennai,M016,Press,Chassis,Morning,895,350840,904,88,91,99,70.27
14-06-2023,P02,Chennai,M017,CNC,Engine Parts,Morning,1025,419225,989,94,89,96,70.22
14-06-2023,P02,Chennai,M018,Milling,Chassis,Morning,777,276612,861,98,95,96,86.95
14-06-2023,P02,Chennai,M019,Milling,Transmission,Night,1010,395920,1001,87,88,95,74.21
14-06-2023,P02,Chennai,M020,Drill,Chassis,Morning,825,333300,964,98,94,98,87.71
14-06-2023,P02,Chennai,M021,Lathe,Chassis,Morning,958,351586,996,86,92,98,70.42
14-06-2023,P02,Chennai,M022,Press,Engine Parts,Morning,960,364800,1062,90,94,96,81.38
14-06-2023,P02,Chennai,M023,Press,Brakes,Morning,878,337152,935,91,87,99,64.91
14-06-2023,P02,Chennai,M024,Grinder,Suspension,Morning,973,375578,949,93,92,98,75.33
14-06-2023,P02,Chennai,M025,Drill,Engine Parts,Night,1044,381060,1179,86,80,96,55.24
